customer_id,age,monthly_spend,orders_per_year,app_sessions_month,months_customer,satisfaction,support_tickets,churned
39636,32,10.71,4,3,43,7,1,0
39637,49,43.29,7,8,41,8,0,0
39638,48,54.16,9,7,6,7,0,0
39639,30,50.97,12,12,2,10,1,0
39640,32,46.15,8,6,28,8,1,0
39641,32,20.1,5,2,18,7,1,1
39642,49,44.75,8,5,13,8,1,0
39643,42,52.19,15,5,48,10,0,0
39644,39,45.03,13,6,20,5,3,0
39645,44,14.67,3,2,37,9,0,0
39646,35,76.22,16,19,27,6,2,0
39647,49,44.61,11,11,27,3,1,1
39648,40,11.56,4,0,47,9,0,0
39649,41,53.16,9,9,28,6,1,0
39650,39,45.86,9,13,31,10,3,0
39651,23,41.22,11,5,19,10,3,1
39652,28,23.58,6,0,43,10,0,0
39653,42,45.45,8,6,5,6,0,0
39654,58,54.16,8,11,19,7,3,1
39655,45,19.39,4,3,38,7,0,0
39656,33,15.69,5,2,45,6,0,0
39657,24,17.16,4,2,3,7,0,1
39658,26,21.84,3,5,21,7,0,0
39659,41,15.08,9,9,33,9,0,0
39660,34,13.67,5,2,2,7,0,1
39661,44,26.88,9,11,11,9,1,0
39662,27,95.35,18,21,35,6,1,0
39663,52,37.66,14,10,25,9,2,0
39664,44,38.67,9,10,7,5,0,0
39665,47,19.64,6,2,13,7,1,0
39666,42,19.26,4,4,26,9,1,0
39667,45,45.79,8,11,38,5,0,0
39668,34,35.31,7,6,26,7,0,0
39669,62,23.9,1,1,21,6,2,1
39670,27,45.28,11,12,13,9,2,0
39671,46,46.01,13,5,8,8,1,0
39672,43,14.11,3,3,5,7,0,1
39673,55,42.52,12,9,31,10,2,0
39674,26,47.03,6,7,41,9,1,0
39675,29,69.05,17,14,21,5,2,1
39676,23,89.5,13,18,41,6,0,0
39677,48,20.03,5,4,7,6,0,0
39678,44,48.25,7,8,13,6,1,1
39679,48,37.11,10,5,32,6,0,0
39680,40,13.26,1,4,28,7,1,0
39681,37,33.24,13,4,30,9,1,0
39682,48,90.86,16,16,43,8,4,0
39683,46,14.31,5,2,32,10,0,0
39684,25,43.09,11,7,24,9,2,1
39685,33,40.34,17,5,8,4,0,1
39686,37,16.39,4,3,13,7,1,0
39687,30,43.35,8,11,13,5,3,1
39688,27,20.69,3,3,2,7,0,1
39689,35,20.06,2,1,21,7,0,1
39690,47,71.2,18,13,30,6,2,0
39691,24,12.97,5,3,46,8,0,0
39692,18,36.53,13,12,4,3,1,1
39693,36,78.47,17,19,18,9,0,0
39694,52,11.77,5,3,4,6,2,1
39695,27,79.64,18,17,24,4,1,0
39696,24,69.35,21,20,10,7,1,0
39697,46,18.08,2,1,9,6,0,1
39698,34,40.27,9,9,20,5,0,1
39699,29,35.67,20,9,21,8,2,0
39700,30,18.08,3,3,35,8,0,0
39701,31,72.77,18,23,10,7,1,0
39702,42,33.56,5,9,43,6,2,1
39703,31,43.8,14,11,28,5,0,0
39704,25,15.96,5,5,20,7,0,0
39705,34,57.14,18,14,38,5,0,0
39706,24,60.79,9,8,29,5,1,1
39707,31,21.44,4,2,40,10,4,0
39708,37,43.26,12,6,15,8,1,0
39709,28,51.68,14,8,42,10,0,0
39710,36,58.7,19,18,12,5,2,1
39711,29,16.97,4,0,22,7,3,0
39712,34,32.01,20,10,12,9,0,0
39713,20,21.1,6,3,22,7,0,0
39714,44,39.7,11,12,45,7,1,0
39715,19,36.05,16,12,31,7,2,0
39716,39,9.67,8,1,27,9,1,0
39717,18,44.82,13,10,17,6,1,1
39718,34,19.38,5,2,24,8,0,1
39719,28,22.07,4,2,11,6,1,0
39720,32,17.0,3,3,4,9,3,0
39721,24,42.12,8,7,44,7,0,0
39722,51,14.18,4,1,25,7,3,0
39723,37,83.18,20,23,39,7,1,0
39724,54,19.93,5,7,8,9,0,1
39725,18,18.61,6,6,3,7,0,1
39726,18,37.63,9,10,19,7,0,1
39727,38,48.87,11,8,6,5,1,0
39728,40,75.73,15,14,40,6,0,0
39729,27,83.17,14,8,37,6,0,0
39730,46,81.84,21,16,4,8,1,0
39731,39,48.59,12,6,15,9,0,0
39732,44,41.18,22,4,26,8,1,1
39733,29,83.01,19,24,42,6,0,0
39734,35,49.69,11,6,44,5,3,0
39735,41,12.78,4,4,39,10,0,0
39736,42,14.34,9,5,32,8,1,0
39737,27,35.01,9,9,46,7,1,0
39738,53,36.8,9,6,23,6,1,0
39739,41,25.37,4,2,28,9,0,0
39740,40,19.65,3,2,7,6,2,1
39741,49,13.52,2,4,47,9,1,0
39742,34,49.17,10,10,24,6,1,0
39743,41,52.73,8,8,45,8,0,0
39744,38,14.92,1,1,28,5,1,0
39745,61,42.15,14,5,2,7,1,1
39746,58,44.73,8,9,29,6,0,0
39747,47,45.96,10,13,30,6,0,0
39748,36,22.82,1,1,25,8,2,0
39749,64,39.86,10,16,24,7,1,0
39750,32,47.12,18,12,1,9,3,1
39751,36,23.84,3,2,24,6,0,1
39752,27,14.81,4,1,6,7,0,0
39753,30,47.37,10,5,45,9,0,0
39754,42,37.23,12,8,16,5,3,0
39755,52,16.58,3,2,38,6,2,0
39756,46,43.52,17,13,30,7,4,0
39757,50,41.55,16,8,28,5,0,0
39758,31,34.32,8,12,34,8,2,0
39759,30,14.41,7,5,8,9,1,1
39760,32,23.03,5,3,47,6,1,0
39761,36,96.24,21,17,32,6,1,0
39762,27,87.35,25,17,15,9,1,0
39763,33,23.78,4,2,20,8,0,0
39764,49,16.18,5,3,27,6,2,1
39765,36,42.85,17,10,6,8,1,0
39766,19,45.97,12,20,40,8,2,0
39767,35,82.9,20,12,21,8,0,0
39768,47,42.64,14,8,8,8,1,0
39769,46,38.47,8,9,23,8,1,0
39770,43,69.18,28,19,45,8,0,0
39771,29,95.12,18,23,29,8,2,0
39772,35,18.47,6,3,28,8,2,1
39773,35,36.46,13,8,46,6,1,0
39774,28,84.23,25,19,41,6,4,0
39775,47,38.75,13,10,24,7,0,0
39776,19,51.37,8,9,37,8,1,0
39777,44,45.82,8,13,37,7,0,0
39778,58,38.33,13,13,43,5,2,0
39779,30,24.19,1,4,4,5,3,1
39780,31,33.72,12,10,45,9,0,0
39781,35,29.3,14,10,32,4,0,0
39782,44,47.1,10,7,44,6,0,0
39783,38,18.65,5,3,46,7,1,0
39784,21,16.08,6,3,27,5,0,0
39785,39,20.82,1,1,6,7,1,1
39786,30,79.72,18,22,19,6,2,0
39787,28,35.91,10,9,46,7,1,0
39788,55,22.6,3,1,42,6,0,0
39789,29,15.35,2,2,35,6,1,0
39790,42,36.23,12,14,34,7,1,0
39791,48,23.25,4,7,25,7,0,0
39792,28,26.33,1,1,17,7,3,1
39793,35,28.76,10,16,26,10,1,0
39794,43,18.3,1,4,11,5,0,0
39795,18,35.35,8,7,13,7,1,1
39796,44,48.58,8,12,35,8,1,0
39797,60,80.96,16,20,38,6,3,0
39798,52,32.54,12,2,44,7,0,0
39799,38,35.41,12,9,8,6,1,1
39800,61,63.18,14,20,5,9,1,0
39801,29,47.04,15,13,37,6,1,0
39802,33,14.77,3,2,26,4,0,1
39803,27,19.45,4,2,35,6,3,0
39804,34,47.1,10,7,26,10,0,0
39805,39,31.29,14,4,6,6,1,0
39806,40,70.55,18,16,46,4,0,0
39807,38,42.86,10,12,10,10,0,0
39808,18,18.28,5,2,39,7,1,1
39809,20,36.82,17,7,47,7,0,0
39810,52,21.64,5,7,36,5,1,0
39811,22,10.05,4,1,43,9,3,0
39812,49,69.71,20,22,32,5,1,0
39813,47,53.45,10,11,37,9,1,0
39814,18,15.88,5,1,21,8,1,0
39815,33,62.09,14,13,42,7,1,0
39816,46,41.7,17,9,21,6,0,1
39817,56,54.3,7,8,16,7,3,1
39818,41,16.05,5,3,12,7,0,0
39819,33,40.53,4,6,34,10,1,0
39820,37,37.23,9,14,46,2,2,1
39821,36,41.87,10,14,23,7,2,1
39822,20,74.99,22,18,43,6,1,0
39823,29,94.25,17,18,21,6,1,0
39824,30,92.38,25,25,4,6,2,1
39825,47,51.35,10,8,23,6,2,1
39826,42,15.05,3,3,14,4,2,1
39827,22,39.57,20,12,13,10,1,0
39828,41,91.6,34,16,35,7,0,0
39829,27,23.12,3,4,41,6,0,0
39830,31,9.77,2,3,11,7,3,1
39831,41,47.29,17,14,11,7,0,0
39832,38,77.51,16,19,6,10,1,0
39833,42,45.89,7,5,29,9,0,0
39834,39,48.74,4,6,12,10,1,1
39835,22,43.16,14,12,33,9,1,0
39836,29,43.0,13,10,9,9,0,0
39837,32,42.35,11,6,13,8,3,0
39838,19,40.06,10,5,25,6,1,0
39839,24,68.08,20,19,34,7,0,0
39840,37,16.04,3,3,27,9,1,0
39841,23,15.65,4,3,10,9,0,0
39842,49,13.83,4,3,45,8,0,0
39843,37,26.5,2,4,19,6,0,0
39844,51,18.34,6,3,25,8,0,0
39845,27,41.63,19,8,30,5,0,0
39846,32,45.52,12,5,38,7,0,0
39847,43,29.06,10,7,29,6,0,0
39848,46,18.45,4,2,32,7,1,0
39849,39,84.85,14,12,15,6,1,0
39850,31,46.03,15,8,4,5,3,1
39851,31,35.39,16,7,24,7,1,0
39852,39,70.23,14,23,25,6,1,0
39853,33,40.35,13,10,14,8,1,0
39854,29,22.59,5,2,7,9,2,1
39855,52,45.47,12,9,20,6,0,0
39856,54,86.8,22,18,44,10,2,0
39857,30,89.02,23,19,45,7,2,0
39858,49,35.03,7,7,34,7,0,0
39859,24,18.11,5,4,41,6,1,0
39860,52,10.35,6,2,47,6,3,1
39861,35,41.98,8,5,16,7,1,0
39862,34,88.61,15,25,48,6,1,0
39863,40,78.14,12,17,6,6,1,0
39864,38,58.73,11,9,45,10,0,0
39865,19,38.89,15,9,10,6,1,1
39866,46,38.69,8,7,11,7,2,0
39867,60,22.03,3,0,24,7,0,1
39868,37,65.41,19,20,38,6,2,0
39869,33,17.35,6,1,13,9,2,1
39870,18,31.07,6,20,2,9,0,1
39871,48,58.77,11,21,21,9,1,0
39872,36,39.58,10,16,47,7,1,0
39873,32,12.63,3,3,36,9,0,0
39874,43,41.73,7,11,3,8,1,1
39875,44,18.64,1,1,4,10,1,0
39876,18,45.49,9,3,24,9,0,0
39877,31,103.0,16,16,6,9,2,0
39878,70,32.25,10,7,3,8,0,0
39879,51,44.49,8,10,30,5,0,0
39880,46,39.9,11,11,43,6,1,0
39881,40,48.25,13,5,23,6,2,1
39882,38,37.99,12,6,18,6,0,0
39883,43,20.74,3,4,16,10,2,0
39884,47,13.33,4,5,5,5,0,1
39885,51,45.13,10,14,22,8,1,0
39886,37,40.54,14,15,43,9,0,0
39887,42,41.54,11,10,27,5,0,1
39888,50,37.53,5,7,39,6,0,1
39889,41,25.39,3,4,16,8,0,0
39890,47,19.7,6,1,19,7,1,1
39891,49,35.72,13,8,47,8,0,0
39892,39,48.46,9,16,34,7,0,0
39893,46,20.66,5,5,7,9,1,0
39894,28,44.98,11,8,7,8,1,0
39895,38,20.78,5,2,40,5,0,0
39896,36,88.64,19,14,15,7,1,0
39897,38,16.68,3,3,27,8,2,0
39898,35,15.97,4,1,40,7,3,0
39899,38,16.87,6,0,39,6,0,0
39900,36,45.75,5,13,28,4,0,1
39901,26,15.95,5,4,6,5,0,1
39902,31,35.8,12,11,30,7,0,0
39903,32,50.54,13,5,46,8,0,0
39904,37,22.6,0,6,14,7,0,0
39905,45,22.17,2,1,42,8,2,0
39906,37,88.72,21,12,34,4,2,0
39907,23,52.34,13,10,28,7,0,1
39908,50,20.17,3,2,13,8,0,1
39909,29,47.47,10,10,22,6,0,1
39910,28,19.88,3,1,6,4,0,0
39911,24,87.72,18,21,41,8,0,0
39912,23,15.02,7,5,14,7,0,1
39913,36,18.73,1,3,30,8,0,1
39914,56,20.62,5,4,23,7,0,1
39915,37,36.42,13,7,40,8,2,0
39916,35,25.94,5,3,11,8,1,1
39917,53,76.84,26,25,27,9,0,0
39918,44,14.59,3,3,14,5,0,0
39919,46,20.13,5,1,35,7,1,0
39920,18,17.62,8,3,40,8,2,1
39921,34,72.35,27,14,15,7,0,0
39922,40,17.0,2,1,27,7,0,0
39923,39,18.41,3,2,29,10,2,0
39924,27,43.35,7,9,17,7,0,0
39925,18,29.47,9,7,41,9,1,0
39926,44,18.01,5,5,23,7,1,0
39927,25,33.85,10,8,14,8,2,0
39928,58,25.68,8,2,8,10,1,0
39929,36,66.39,23,17,22,6,1,0
39930,47,18.41,2,2,26,6,1,0
39931,35,45.1,14,8,6,8,1,0
39932,18,43.82,9,10,20,8,0,1
39933,57,19.43,7,3,44,7,1,0
39934,42,23.99,4,3,35,6,0,0
39935,36,37.48,11,5,34,6,2,1
39936,51,17.35,4,1,19,8,0,0
39937,52,27.19,14,10,3,9,0,0
39938,45,74.64,19,18,4,6,2,0
39939,35,20.98,3,3,21,6,0,1
39940,35,19.55,7,1,45,8,0,0
39941,51,15.85,3,2,12,6,1,1
39942,32,41.04,15,13,34,4,0,1
39943,57,27.54,6,3,13,8,0,1
39944,43,12.32,3,1,14,8,1,0
39945,24,20.69,0,6,6,6,1,1
39946,37,71.41,18,12,9,5,2,1
39947,50,19.71,2,2,45,9,0,0
39948,44,30.56,12,9,11,7,2,0
39949,40,56.86,13,11,17,7,1,1
39950,34,81.84,15,21,11,5,0,0
39951,29,30.45,14,6,40,7,1,0
39952,37,39.74,14,10,32,10,0,0
39953,32,72.68,25,19,14,8,0,0
39954,28,96.76,18,18,14,8,3,0
39955,38,20.95,6,0,7,7,1,0
39956,18,18.61,5,4,28,4,0,0
39957,30,87.1,20,22,24,9,1,0
39958,36,41.21,16,12,41,8,0,0
39959,44,45.63,9,10,40,7,1,0
39960,52,11.77,1,2,8,10,2,0
39961,34,48.46,12,9,32,7,1,0
39962,41,23.13,1,7,5,7,1,0
39963,47,19.35,3,1,4,7,0,0
39964,39,44.56,12,14,8,7,1,1
39965,39,47.49,13,11,41,9,1,0
39966,27,11.48,2,2,47,6,2,1
39967,30,38.13,8,9,36,9,1,0
39968,44,24.07,7,9,2,8,2,0
39969,25,27.48,12,10,15,8,0,0
39970,27,23.97,3,5,17,8,1,1
39971,26,41.08,14,9,32,8,0,0
39972,55,17.31,6,1,26,7,2,0
39973,32,34.89,11,9,46,8,2,0
39974,35,11.24,5,3,17,5,1,1
39975,18,36.86,15,12,43,6,1,0
39976,44,39.38,13,11,31,6,1,1
39977,37,52.24,16,14,8,9,0,0
39978,18,45.77,15,8,8,7,2,1
39979,46,30.45,11,8,24,7,3,0
39980,44,13.85,4,6,13,6,2,1
39981,20,21.58,5,1,42,6,2,0
39982,23,20.4,10,9,41,6,0,0
39983,35,34.24,10,8,34,7,0,0
39984,29,18.42,2,3,22,4,1,1
39985,37,49.15,16,14,19,8,0,0
39986,43,31.15,10,8,5,3,2,1
39987,49,18.44,2,3,28,6,0,0
39988,56,46.17,14,9,15,4,0,1
39989,41,85.13,17,23,39,5,1,1
39990,44,18.84,6,2,13,7,0,1
39991,18,52.79,8,11,25,6,1,0
39992,29,51.66,11,10,47,8,1,0
39993,41,20.34,4,0,27,6,3,1
39994,43,43.19,15,11,2,9,0,1
39995,20,24.14,1,3,21,8,2,0
39996,50,17.57,7,3,36,10,0,0
39997,56,45.48,7,10,23,9,1,0
39998,44,18.04,3,2,25,4,1,1
39999,29,22.07,9,3,45,2,0,1
40000,57,44.18,5,10,43,5,2,1
40001,18,43.61,13,7,3,7,0,0
40002,46,51.47,9,9,13,6,0,0
40003,45,15.42,6,4,24,3,1,1
40004,28,81.88,19,23,37,9,5,0
40005,51,40.68,6,8,36,5,1,1
40006,44,91.97,17,17,4,7,0,0
40007,36,48.47,8,8,43,4,1,1
40008,35,21.87,6,1,45,6,2,0
40009,18,58.05,23,13,20,8,1,1
40010,18,36.55,7,7,45,7,1,0
40011,36,15.92,4,3,42,8,1,0
40012,42,41.08,5,8,22,9,3,0
40013,20,15.77,2,3,12,8,2,0
40014,41,41.18,14,8,22,7,1,0
40015,49,23.56,4,0,21,5,1,0
40016,40,77.84,20,19,41,9,1,0
40017,36,22.31,5,5,20,8,1,0
40018,48,11.98,2,2,33,9,0,0
40019,58,42.49,15,8,35,6,0,0
40020,44,18.91,4,2,14,9,2,1
40021,44,28.03,13,6,39,7,1,1
40022,41,11.55,3,2,37,9,1,0
40023,21,43.21,10,10,38,7,2,0
40024,32,43.1,15,9,8,6,0,1
40025,37,17.09,5,3,40,6,0,0
40026,34,54.4,12,10,37,5,0,0
40027,44,88.25,20,24,16,8,0,0
40028,36,42.0,12,7,28,6,2,0
40029,36,75.47,22,21,7,9,0,0
40030,59,41.75,15,7,9,10,1,0
40031,34,11.98,6,2,44,8,1,0
40032,28,23.09,7,3,45,3,3,0
40033,32,84.89,22,17,47,5,0,0
40034,26,12.53,8,2,23,6,1,1
40035,33,22.19,3,2,6,3,1,1
40036,24,17.74,5,2,21,9,0,0
40037,30,14.45,4,3,18,1,3,1
40038,51,19.45,4,9,22,6,1,0
40039,28,17.2,7,3,38,8,1,0
40040,23,28.43,13,12,19,7,0,0
40041,31,21.83,2,0,39,5,1,1
40042,18,16.51,3,3,4,8,0,1
40043,26,18.92,5,4,31,6,0,0
40044,36,42.83,11,11,11,8,2,1
40045,27,38.15,9,10,8,4,0,0
40046,38,16.58,2,4,43,5,1,1
40047,55,20.07,3,2,36,4,1,1
40048,46,23.14,6,3,41,6,1,1
40049,38,43.87,9,12,47,7,1,0
40050,27,14.85,4,2,35,6,0,0
40051,45,20.6,3,6,38,3,0,0
40052,28,38.36,8,8,16,7,2,0
40053,39,39.93,9,14,15,7,0,1
40054,47,50.67,8,4,16,5,1,0
40055,38,14.13,4,5,43,7,1,1
40056,45,77.15,18,16,31,7,2,0
40057,36,53.42,9,11,36,7,3,0
40058,56,88.54,11,19,2,7,0,0
40059,39,26.47,5,1,35,5,2,0
40060,39,19.26,5,1,10,7,1,1
40061,26,42.25,11,8,8,7,0,1
40062,44,45.4,11,7,45,5,1,0
40063,31,38.94,14,12,36,7,2,0
40064,34,37.38,12,10,33,8,3,0
40065,32,39.64,16,19,16,9,1,0
40066,44,35.08,5,11,11,5,0,1
40067,45,18.0,2,2,17,6,0,1
40068,20,53.73,10,8,9,6,1,1
40069,41,84.36,8,17,28,8,1,0
40070,52,44.8,13,7,48,8,0,0
40071,40,13.96,8,3,6,6,1,0
40072,26,21.17,6,3,8,6,1,0
40073,31,103.13,18,14,31,9,0,0
40074,42,45.57,11,16,35,6,1,0
40075,31,51.51,13,16,26,6,0,0
40076,43,19.49,7,4,34,10,0,0
40077,44,40.16,9,10,42,8,0,0
40078,39,22.57,2,3,37,5,0,0
40079,53,19.07,5,1,18,7,0,0
40080,53,15.4,7,4,40,5,1,0
40081,41,32.97,11,6,9,8,0,1
40082,45,17.41,4,3,43,8,1,0
40083,33,7.36,1,7,4,10,2,0
40084,31,48.67,12,10,13,5,1,1
40085,35,34.33,6,12,16,9,1,0
40086,26,82.48,21,18,43,7,2,0
40087,45,35.11,10,12,5,7,0,0
40088,62,22.65,2,3,34,4,0,0
40089,41,19.6,5,1,7,6,0,0
40090,51,51.05,12,11,40,5,1,0
40091,36,44.23,13,5,39,9,0,0
40092,57,39.24,8,7,5,9,1,1
40093,32,17.31,4,1,38,6,2,1
40094,19,46.55,6,14,13,7,2,0
40095,18,78.71,15,17,12,7,1,0
40096,41,37.34,10,4,36,6,1,1
40097,47,21.31,5,1,24,10,0,0
40098,61,74.94,17,19,12,7,1,1
40099,27,87.77,16,21,30,6,0,0
40100,38,19.35,2,5,40,10,1,0
40101,25,21.54,2,3,44,8,1,1
40102,23,17.35,0,1,20,7,2,0
40103,29,83.68,22,13,13,6,0,0
40104,49,41.33,7,13,24,5,0,1
40105,18,41.74,12,13,21,9,0,0
40106,55,74.0,15,15,31,9,0,0
40107,40,17.02,3,2,35,7,1,0
40108,40,33.21,8,7,33,6,2,0
40109,44,49.11,10,7,42,10,1,0
40110,46,87.85,18,19,39,5,0,0
40111,30,45.58,8,10,8,7,1,0
40112,32,44.03,13,11,32,6,1,0
40113,51,85.08,18,19,48,7,0,0
40114,32,67.9,21,19,29,8,1,0
40115,40,57.74,23,15,18,5,2,0
40116,44,24.94,4,2,19,7,2,1
40117,18,41.84,12,8,4,8,1,0
40118,47,19.88,4,4,37,8,0,1
40119,39,20.26,7,3,33,7,1,1
40120,25,38.58,18,6,29,6,0,0
40121,37,83.81,22,22,20,5,0,0
40122,20,19.01,5,4,33,8,3,1
40123,33,33.89,9,6,43,8,2,1
40124,20,21.97,2,2,11,6,2,1
40125,41,39.67,11,7,44,6,3,1
40126,47,18.05,1,4,12,3,0,1
40127,22,45.19,11,6,22,10,1,0
40128,29,38.58,13,9,31,5,0,0
40129,27,23.47,8,3,25,8,3,0
40130,40,43.43,11,5,3,9,0,1
40131,28,73.6,20,16,46,6,2,0
40132,42,16.91,3,3,45,9,0,1
40133,61,35.3,9,3,2,8,1,0
40134,54,40.21,11,10,35,7,1,0
40135,32,50.54,10,11,32,6,0,0
40136,57,12.48,7,2,12,9,0,0
40137,39,31.46,9,8,2,7,1,1
40138,51,16.9,3,4,28,7,1,1
40139,40,32.28,16,6,35,9,1,0
40140,40,19.99,6,4,29,7,2,1
40141,23,35.35,10,13,46,7,0,0
40142,51,90.49,24,12,37,5,1,1
40143,44,51.88,17,12,38,9,0,0
40144,36,21.36,4,3,1,9,3,1
40145,50,20.6,5,1,41,7,1,0
40146,36,37.24,17,9,26,7,2,0
40147,43,39.77,11,5,46,8,2,0
40148,45,41.04,11,7,4,7,1,0
40149,60,45.64,8,12,23,9,0,0
40150,39,80.33,20,27,12,10,0,1
40151,42,88.77,21,27,22,9,1,0
40152,46,16.97,8,1,29,9,1,0
40153,51,72.87,18,14,33,7,0,0
40154,36,45.59,13,13,21,10,1,0
40155,28,13.47,2,4,42,6,0,0
40156,18,19.67,8,2,29,8,2,0
40157,43,38.19,12,10,11,8,1,0
40158,58,69.77,20,16,34,3,1,0
40159,37,12.44,4,1,30,9,1,0
40160,30,21.71,6,0,47,6,0,0
40161,30,41.7,9,6,48,6,2,0
40162,53,10.88,2,3,23,5,0,1
40163,39,41.95,12,2,17,10,2,0
40164,33,77.34,19,20,15,5,1,1
40165,31,48.61,7,11,39,9,1,0
40166,38,15.09,4,5,18,8,0,0
40167,33,20.26,3,1,46,5,1,1
40168,48,16.3,4,4,33,9,1,1
40169,20,47.2,8,6,24,6,1,1
40170,41,94.86,10,13,33,10,0,0
40171,37,59.32,18,24,36,5,2,0
40172,54,43.99,9,9,17,7,0,0
40173,33,42.96,12,13,16,9,2,1
40174,31,49.8,8,9,30,6,0,0
40175,34,70.83,24,12,25,10,1,0
40176,37,44.64,13,10,47,9,0,0
40177,18,14.53,1,3,17,8,1,0
40178,18,77.98,17,14,44,6,1,0
40179,39,19.39,3,1,27,4,2,1
40180,39,37.97,12,9,9,7,3,0
40181,45,20.58,1,3,7,9,0,0
40182,31,48.36,12,11,35,8,0,0
40183,49,38.33,7,11,3,8,1,1
40184,56,69.45,13,14,2,5,2,0
40185,49,19.33,4,4,38,8,1,0
40186,49,52.88,13,8,41,4,0,1
40187,31,26.96,4,1,19,8,1,0
40188,29,16.55,2,7,31,7,1,1
40189,42,37.31,12,5,5,4,0,1
40190,40,41.32,4,13,38,5,2,1
40191,50,15.86,1,0,12,5,1,1
40192,32,47.47,13,10,3,6,1,0
40193,38,17.14,2,0,1,7,0,0
40194,18,18.49,4,5,7,5,1,0
40195,32,48.83,11,4,29,9,1,0
40196,54,51.71,14,12,11,7,3,0
40197,34,16.79,2,4,19,4,2,1
40198,22,38.26,9,7,46,9,2,0
40199,25,84.16,24,19,26,9,1,0
40200,55,30.87,13,7,42,8,1,0
40201,22,15.44,4,1,20,9,3,1
40202,47,41.32,11,5,21,7,0,0
40203,19,45.71,10,6,18,8,0,0
40204,22,43.18,14,3,23,8,2,0
40205,50,44.7,11,11,40,9,1,0
40206,43,13.17,4,3,43,10,0,0
40207,47,37.96,8,11,18,5,0,0
40208,30,39.03,9,14,32,8,0,0
40209,53,48.13,11,7,32,9,0,0
40210,33,43.98,14,3,27,7,0,0
40211,46,18.77,3,4,33,7,2,0
40212,31,79.36,20,16,9,7,0,1
40213,31,72.42,18,14,26,5,0,0
40214,27,52.85,14,4,15,8,0,0
40215,27,15.73,1,5,47,7,1,0
40216,42,17.78,3,1,32,7,1,0
40217,46,82.57,16,4,12,10,1,0
40218,39,88.17,22,12,7,6,2,1
40219,39,50.67,11,11,31,6,1,0
40220,18,57.89,10,12,40,7,1,0
40221,32,42.52,10,4,33,7,0,0
40222,35,15.18,1,1,44,10,0,0
40223,26,39.86,8,9,24,6,2,0
40224,67,16.88,1,1,12,9,1,0
40225,49,80.17,21,21,23,6,0,0
40226,41,42.41,14,9,34,9,1,0
40227,27,21.29,3,2,47,9,0,0
40228,51,46.91,9,11,26,8,0,0
40229,22,48.97,13,15,43,7,1,0
40230,40,39.99,10,6,43,6,0,0
40231,41,16.84,5,3,34,8,0,0
40232,40,19.63,5,5,44,9,2,0
40233,48,30.3,4,4,17,8,1,0
40234,47,19.43,4,3,4,7,1,0
40235,53,19.59,2,3,19,6,1,0
40236,30,11.07,2,6,40,7,1,0
40237,54,16.13,7,1,3,4,1,1
40238,32,12.86,4,4,45,6,0,1
40239,33,22.76,1,5,32,10,0,0
40240,28,15.4,6,3,37,7,1,0
40241,26,41.52,11,8,33,7,1,1
40242,49,19.66,4,4,13,8,1,0
40243,41,6.65,4,2,20,10,0,0
40244,30,81.91,12,12,42,8,1,0
40245,34,70.03,18,25,25,7,1,0
40246,30,19.84,6,5,15,7,0,0
40247,57,40.77,13,6,15,8,2,0
40248,34,19.73,5,3,36,6,0,0
40249,18,40.04,8,8,14,8,1,0
40250,18,45.33,7,10,4,7,1,0
40251,46,13.46,7,2,2,6,2,0
40252,35,9.98,4,5,34,9,0,0
40253,59,19.48,3,5,42,6,1,0
40254,37,35.38,9,10,21,5,2,0
40255,38,12.99,6,1,37,10,1,0
40256,35,12.86,2,3,19,10,2,0
40257,60,19.13,3,6,33,2,0,0
40258,41,13.18,7,5,30,9,0,1
40259,51,35.79,9,9,41,7,1,0
40260,46,80.25,17,21,8,8,1,0
40261,34,39.46,7,14,42,8,2,0
40262,24,37.53,19,10,30,7,1,0
40263,42,45.24,7,9,18,9,1,0
40264,26,38.91,14,8,33,8,2,0
40265,50,80.32,22,21,4,7,1,0
40266,32,74.76,15,21,2,7,0,0
40267,59,20.62,4,1,23,6,1,0
40268,41,39.38,13,10,33,8,0,0
40269,47,51.64,14,6,31,6,1,1
40270,64,15.16,4,4,38,8,1,1
40271,44,48.4,10,5,31,5,1,1
40272,40,38.77,10,8,7,5,1,1
40273,33,19.89,7,2,38,7,2,0
40274,48,37.69,10,8,14,5,1,1
40275,26,89.83,17,19,47,8,1,0
40276,32,89.24,22,15,11,8,0,0
40277,25,61.3,13,12,4,10,0,0
40278,26,38.88,11,8,39,5,0,1
40279,35,20.0,6,3,47,4,2,1
40280,20,35.99,5,8,31,6,0,0
40281,28,57.27,15,13,41,7,2,0
40282,58,81.34,22,13,6,8,3,0
40283,42,19.32,3,3,27,7,0,0
40284,28,86.56,13,11,25,7,1,0
40285,35,15.63,3,1,28,7,0,0
40286,36,14.21,5,4,21,6,0,0
40287,21,26.31,7,7,8,4,0,1
40288,34,85.31,16,18,36,9,3,0
40289,36,19.3,3,2,43,9,1,0
40290,45,42.62,10,11,45,6,0,0
40291,41,15.59,2,2,42,9,0,0
40292,24,9.21,3,3,35,10,1,0
40293,39,61.46,20,21,39,10,1,0
40294,47,25.07,6,0,33,6,2,1
40295,21,42.2,13,10,47,7,0,0
40296,48,43.62,8,12,3,6,1,0
40297,52,64.92,13,14,10,4,1,1
40298,32,39.88,13,8,3,6,0,0
40299,49,20.09,3,2,31,10,0,0
